2024-01-17 19:37:38.141 [info] Log level: Info
2024-01-17 19:37:38.141 [info] Validating found git in: "git"
2024-01-17 19:37:38.141 [info] Using git "2.43.0" from "git"
2024-01-17 19:37:38.141 [info] > git rev-parse --show-toplevel [3ms]
2024-01-17 19:37:38.141 [info] > git rev-parse --show-toplevel [3ms]
2024-01-17 19:37:38.158 [info] > git rev-parse --show-toplevel [6ms]
2024-01-17 19:37:38.171 [info] > git rev-parse --show-toplevel [2ms]
2024-01-17 19:37:38.203 [info] > git rev-parse --show-toplevel [18ms]
2024-01-17 19:37:38.225 [info] > git rev-parse --show-toplevel [2ms]
2024-01-17 19:37:39.799 [info] > git rev-parse --show-toplevel [130ms]
2024-01-17 19:37:39.851 [info] > git rev-parse --show-toplevel [5ms]
2024-01-17 19:37:39.927 [info] > git rev-parse --show-toplevel [21ms]
2024-01-17 19:37:40.176 [info] > git rev-parse --show-toplevel [102ms]
